id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,original_price,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
5158,mahindra tuv300,2016,diesel,48062,711999,chennai,9054,suv,manual,t8,True,chennai,tamil nadu,True,tn06,inperson_sale,mahindra,tuv300,in_stock,1,693000,813790.0,great,2021-03-04T16:30:26.441,True,16538,106800,False,False
5159,nissan sunny,2013,petrol,62605,393099,chennai,2099,sedan,manual,xv petrol,True,chennai,tamil nadu,True,tn01,inperson_sale,nissan,sunny,in_stock,2,378789,455288.0,great,2021-03-21T13:42:34.391,True,9131,58965,False,False
5160,maruti ritz,2012,diesel,70091,317999,chennai,1270,hatchback,manual,vdi,True,chennai,tamil nadu,True,tn10,inperson_sale,maruti,ritz,in_stock,2,277156,336383.0,great,2021-02-08T08:03:50.277,True,7386,47700,False,False
5161,maruti ritz,2012,diesel,65116,355899,chennai,748,hatchback,manual,vdi,True,chennai,tamil nadu,True,tn07,inperson_sale,maruti,ritz,in_stock,1,322384,389295.0,great,2021-03-20T05:47:15.455,True,8267,53385,False,False
5162,renault kwid,2016,petrol,35816,338099,chennai,588,hatchback,manual,rxt,True,chennai,tamil nadu,True,tn14,inperson_sale,renault,kwid,in_stock,1,305196,,good,2021-03-30T10:09:01.689,True,7853,50715,False,False
5163,honda brio,2012,petrol,43690,367199,chennai,564,hatchback,manual,1.2 s mt i vtec,True,chennai,tamil nadu,True,tn22,inperson_sale,honda,brio,in_stock,1,316492,367299.0,good,2021-04-11T07:44:18.262,True,8529,55080,False,False
5164,maruti swift,2017,petrol,42061,545999,chennai,181,hatchback,manual,vxi opt,False,chennai,tamil nadu,True,tn14,inperson_sale,maruti,swift,in_stock,1,552205,651875.0,great,2021-03-25T13:08:14.756,True,12682,81900,False,False
5165,maruti baleno,2019,petrol,20045,633199,chennai,911,hatchback,manual,delta 1.2 k12,True,chennai,tamil nadu,True,tn13,inperson_sale,maruti,baleno,in_stock,1,656927,772302.0,great,2021-03-25T12:18:56.253,True,14708,94980,False,False
5166,maruti dzire,2018,diesel,23752,688499,chennai,2087,sedan,manual,vdi,True,chennai,tamil nadu,True,tn09,inperson_sale,maruti,dzire,in_stock,1,665000,781590.0,great,2021-02-21T06:14:12.881,True,15992,103275,False,False
5167,maruti swift,2019,petrol,19508,626099,chennai,1122,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn02,inperson_sale,maruti,swift,in_stock,1,646337,760122.0,great,2021-03-25T08:58:14.776,True,14543,93915,False,False
5168,honda amaze,2014,diesel,55838,468299,chennai,890,sedan,manual,1.5 smt i dtec,True,chennai south,tamil nadu,True,tn07,inperson_sale,honda,amaze,in_stock,1,412450,,great,2021-03-31T08:28:25.753,True,10877,70245,False,False
5169,hyundai i20,2013,diesel,69617,377599,chennai,2729,hatchback,manual,sportz 1.4 crdi,True,chennai,tamil nadu,True,tn05,inperson_sale,hyundai,i20,in_stock,1,364000,438000.0,great,2021-01-11T08:04:25.116,True,8771,56640,False,False
5170,maruti swift,2013,diesel,66970,458099,chennai,542,hatchback,manual,vdi,True,chennai,tamil nadu,True,tn01,inperson_sale,maruti,swift,in_stock,2,417455,458199.0,great,2021-04-07T12:12:30.589,True,10640,68715,False,False
5171,hyundai elite i20,2014,petrol,67785,493599,chennai,1028,hatchback,manual,asta 1.2,True,chennai,tamil nadu,True,tn10,inperson_sale,hyundai,elite i20,in_stock,1,505331,597966.0,great,2021-02-23T12:10:42.529,True,11465,74040,False,False
5172,maruti alto 800,2016,petrol,47745,313499,chennai,347,hatchback,manual,lxi,True,chennai,tamil nadu,True,tn05,inperson_sale,maruti,alto 800,in_stock,1,279874,339560.0,great,2021-03-11T08:57:44.944,True,7282,47025,False,False
5173,maruti wagon r 1.0,2011,petrol,72997,310199,chennai,289,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn09,inperson_sale,maruti,wagon r 1.0,in_stock,2,286517,347342.0,great,2021-03-15T05:30:23.185,True,7205,46530,False,False
5174,hyundai elite i20,2015,petrol,56767,496899,chennai,2181,hatchback,manual,sportz 1.2,True,chennai,tamil nadu,True,tn10,inperson_sale,hyundai,elite i20,in_stock,1,494081,580301.0,great,2021-03-07T10:21:16.348,True,11542,74535,False,False
5175,maruti baleno,2020,petrol,9501,788199,chennai,1206,hatchback,manual,alpha 1.2 k12,True,tiruvannamalai,tamil nadu,True,tn25,inperson_sale,maruti,baleno,in_stock,1,790000,925340.0,great,2021-03-25T10:55:18.061,True,18308,118230,False,False
5176,hyundai grand i10,2016,petrol,45345,500399,chennai,53,hatchback,manual,asta 1.2 kappa vtvt opt,True,chennai,tamil nadu,True,tn11,inperson_sale,hyundai,grand i10,in_stock,2,482716,500499.0,great,2021-04-17T11:10:28.653,True,11623,75060,False,False
5177,maruti dzire,2019,petrol,14982,714499,chennai,590,sedan,manual,vxi,True,chennai,tamil nadu,True,tn07,inperson_sale,maruti,dzire,in_stock,1,676895,795255.0,great,2021-03-18T12:36:09.905,True,16596,107175,False,False
5178,mahindra xuv500,2019,diesel,16763,1438440,chennai,3061,luxury suv,,w7 fwd,True,chennai,tamil nadu,True,tn85,inperson_sale,mahindra,xuv500,in_stock,1,1438750,1654421.0,great,2021-03-24T12:11:59.867,True,33411,215766,False,False
5179,maruti swift dzire,2015,diesel,61970,514899,chennai,1259,sedan,,vdi abs,True,chennai,tamil nadu,True,tn03,inperson_sale,maruti,swift dzire,in_stock,1,538408,636008.0,great,2021-02-13T13:23:00.028,True,11960,77235,False,False
5180,maruti baleno,2018,petrol,33554,623999,chennai,1180,hatchback,manual,alpha 1.2 k12,True,chennai south,tamil nadu,True,tn14,inperson_sale,maruti,baleno,in_stock,1,636272,748542.0,great,2021-03-23T12:58:05.734,True,14494,93600,False,False
5181,maruti alto 800,2018,petrol,29975,311999,chennai,718,hatchback,manual,lxi,True,chennai,tamil nadu,True,tn07,inperson_sale,maruti,alto 800,in_stock,2,286000,346740.0,great,2021-03-14T06:57:36.83,True,7247,46800,False,False
5182,maruti dzire,2017,diesel,19176,614399,chennai,1439,sedan,manual,vdi,False,chennai,tamil nadu,True,tn13,inperson_sale,maruti,dzire,in_stock,1,630239,614499.0,great,2021-02-01T13:49:11.152,True,14271,92160,False,False
5183,maruti alto k10,2018,petrol,35899,389799,chennai,566,hatchback,manual,vxi opt,True,chengalpattu,tamil nadu,True,tn19,inperson_sale,maruti,alto k10,in_stock,1,385000,462570.0,great,2021-03-18T11:25:07.617,True,9054,58470,False,False
5184,hyundai i10,2014,petrol,35571,373499,chennai,571,hatchback,manual,magna 1.1 irde2,True,chennai,tamil nadu,True,tn02,inperson_sale,hyundai,i10,in_stock,1,348000,419280.0,good,2021-03-23T10:05:02.328,True,8675,56025,False,False
5185,honda jazz,2019,petrol,5183,991199,chennai,2430,hatchback,,1.2 vx at,True,chennai south,tamil nadu,True,tn07,inperson_sale,honda,jazz,in_stock,1,1032971,1195888.0,great,2021-03-27T10:05:50.059,True,23023,148680,False,False
5186,maruti alto k10,2017,petrol,64778,331799,chennai,472,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn87,inperson_sale,maruti,alto k10,in_stock,1,317533,383628.0,great,2021-03-26T10:19:23.522,True,7707,49770,False,False
5187,volkswagen polo,2017,petrol,44883,516199,chennai,981,hatchback,manual,comfortline 1.2l petrol,True,chennai,tamil nadu,True,tn04,inperson_sale,volkswagen,polo,in_stock,2,455000,535370.0,great,2021-03-14T06:48:50.712,True,11990,77430,False,False
5188,renault kwid,2017,petrol,42259,360899,chennai,486,hatchback,manual,rxt,False,chennai,tamil nadu,True,tn05,inperson_sale,renault,kwid,pickup_pending,2,310571,360999.0,great,2021-04-19T08:02:54.73,True,8383,54135,False,False
5189,maruti zen estilo,2009,petrol,60522,196699,chennai,1800,hatchback,manual,vxi,True,chennai west,tamil nadu,True,tn22,inperson_sale,maruti,zen estilo,in_stock,2,174632,,good,2021-04-10T04:52:16.858,True,4569,29505,False,False
5190,maruti baleno,2015,petrol,48809,475099,chennai,1527,hatchback,manual,sigma 1.2 k12,True,tiruvallur,tamil nadu,True,tn54,inperson_sale,maruti,baleno,in_stock,2,455000,535370.0,great,2021-03-23T06:24:55.948,True,11035,71265,False,False
5191,maruti ciaz,2017,petrol,46847,762899,chennai,713,sedan,automatic,alpha 1.4 vvt amt,True,chennai,tamil nadu,True,tn07,inperson_sale,maruti,ciaz,in_stock,1,733514,762999.0,great,2021-04-03T06:18:08.661,True,17720,114435,False,False
5192,hyundai creta,2017,petrol,104315,801499,chennai,2018,suv,manual,1.6 sx plus petrol,True,chennai,tamil nadu,True,tn22,inperson_sale,hyundai,creta,in_stock,1,792000,927640.0,great,2021-01-31T07:29:09.487,True,18617,120225,False,False
5193,hyundai elite i20,2019,petrol,14712,731599,chennai,1640,hatchback,manual,asta 1.2 (o),True,chennai,tamil nadu,True,tn13,inperson_sale,hyundai,elite i20,in_stock,1,742500,,great,2021-03-17T09:34:48.081,True,16993,109740,False,False
5194,maruti wagon r stingray,2013,petrol,62227,364699,chennai,443,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn01,inperson_sale,maruti,wagon r stingray,in_stock,1,336094,405334.0,great,2021-03-13T09:39:30.078,True,8471,54705,False,False
5195,maruti swift dzire,2012,petrol,68105,446299,chennai,324,sedan,manual,vxi 1.2 bs iv,True,chennai,tamil nadu,True,tn04,inperson_sale,maruti,swift dzire,in_stock,1,405658,,great,2021-03-31T14:53:26.572,True,10366,66945,False,False
5196,renault lodgy,2015,diesel,10220,747199,chennai,1058,suv,manual,110 ps rxz 8 str,True,chennai,tamil nadu,True,tn10,inperson_sale,renault,lodgy,pickup_pending,1,729395,,great,2021-04-18T05:10:16.578,True,17356,112080,False,False
5197,hyundai eon,2014,petrol,43638,289599,chennai,565,hatchback,manual,era plus,True,chennai,tamil nadu,True,tn11,inperson_sale,hyundai,eon,in_stock,1,254926,,good,2021-04-05T10:18:58.342,True,6727,43440,False,False
5198,hyundai creta,2019,petrol,16114,1045651,chennai,2568,suv,,1.6 sx vtvt,True,chennai,tamil nadu,True,tn07,inperson_sale,hyundai,creta,in_stock,1,1100000,1101500.0,great,2021-04-02T05:26:16.468,True,24288,156848,False,False
5199,maruti swift,2019,petrol,21823,657599,chennai,1393,hatchback,automatic,vxi amt,True,chennai,tamil nadu,True,tn14,inperson_sale,maruti,swift,in_stock,1,671600,789180.0,great,2021-03-19T13:34:37.374,True,15274,98640,False,False
5200,maruti swift,2015,diesel,73530,493099,chennai,937,hatchback,manual,vdi abs,True,chennai,tamil nadu,True,tn05,inperson_sale,maruti,swift,in_stock,1,494428,580708.0,great,2021-03-09T06:23:19.399,True,11453,73965,False,False
5201,maruti celerio,2016,petrol,57563,433099,chennai,554,hatchback,automatic,zxi amt,True,chennai,tamil nadu,True,tn09,inperson_sale,maruti,celerio,in_stock,1,427059,503229.0,great,2021-03-20T05:18:07.657,True,10060,64965,False,False
5202,maruti wagon r 1.0,2012,petrol,81727,313999,chennai,405,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn09,inperson_sale,maruti,wagon r 1.0,in_stock,1,287816,348862.0,great,2021-03-23T06:11:38.447,True,7293,47100,False,False
5203,hyundai grand i10,2018,petrol,39847,435799,chennai,2079,hatchback,manual,magna 1.2 vtvt,True,chennai south,tamil nadu,True,tn07,inperson_sale,hyundai,grand i10,in_stock,1,425000,500870.0,great,2021-03-01T05:44:34.489,True,10123,65370,False,False
5204,honda city,2010,petrol,79065,401399,chennai,1136,sedan,manual,s mt petrol,False,chennai south,tamil nadu,True,tn07,inperson_sale,honda,city,in_stock,1,380335,457106.0,great,2021-03-24T10:02:57.606,True,9323,60210,False,False
5205,maruti swift dzire,2012,petrol,68292,423499,chennai,372,sedan,manual,vxi 1.2 bs iv,False,chennai,tamil nadu,True,tn10,inperson_sale,maruti,swift dzire,in_stock,1,398627,424699.0,great,2021-03-29T04:37:12.181,True,9837,63525,False,False
5206,hyundai elite i20,2018,diesel,33515,632399,chennai,1387,hatchback,manual,magna executive diesel,True,chennai,tamil nadu,True,tn85,inperson_sale,hyundai,elite i20,in_stock,1,657551,773016.0,great,2021-02-21T05:12:46.726,True,14689,94860,False,False
5207,maruti vitara brezza,2016,diesel,52128,672199,chennai,1480,suv,manual,vdi opt,True,chennai,tamil nadu,True,tn01,inperson_sale,maruti,vitara brezza,in_stock,1,697983,819508.0,great,2021-03-23T11:12:36.679,True,15614,100830,False,False
5208,renault duster,2014,diesel,77398,542599,chennai,1118,suv,manual,85 ps rxl opt,True,chennai,tamil nadu,True,tn09,inperson_sale,renault,duster,in_stock,1,525416,542699.0,great,2021-03-30T10:53:49.395,True,12603,81390,False,False
5209,kia seltos,2019,diesel,23277,1529946,chennai,3212,,,htx 1.5 diesel,True,chennai,tamil nadu,True,tn12,inperson_sale,kia,seltos,in_stock,1,1609999,1611499.0,great,2021-03-30T13:05:36.59,True,35537,229492,False,False
5210,honda city,2018,petrol,33236,844199,chennai,2415,sedan,manual,v mt petrol,True,chennai,tamil nadu,True,tn18,inperson_sale,honda,city,in_stock,1,840000,966040.0,great,2021-02-04T04:33:59.079,True,19609,126630,False,False
5211,maruti wagon r,2008,petrol,79056,208599,chennai,918,hatchback,manual,vxi minor,True,chennai,tamil nadu,True,tn10,inperson_sale,maruti,wagon r,in_stock,2,169459,,good,2021-04-16T10:58:08.554,True,4845,31290,False,False
5212,ford ecosport,2020,diesel,11520,1106251,chennai,2652,suv,manual,1.5titanium tdci,True,chengalpattu,tamil nadu,True,tn19,inperson_sale,ford,ecosport,in_stock,1,1027250,1189426.0,great,2021-03-25T10:06:04.489,True,25695,165938,False,False
5213,maruti ciaz,2018,petrol,39655,700499,chennai,1093,sedan,manual,delta 1.4 vvt,True,chennai,tamil nadu,True,tn02,inperson_sale,maruti,ciaz,in_stock,1,685885,,great,2021-03-31T12:57:31.466,True,16271,105075,False,False
5214,honda jazz,2018,petrol,29265,645099,chennai,570,hatchback,manual,1.2 s mt,True,chennai,tamil nadu,True,tn05,inperson_sale,honda,jazz,in_stock,1,587500,,great,2021-04-16T13:08:12.055,True,14984,96765,False,False
5215,mahindra tuv300,2016,diesel,58384,676199,chennai,1807,suv,manual,t8,True,chennai,tamil nadu,True,tn14,inperson_sale,mahindra,tuv300,in_stock,1,703045,825335.0,great,2021-03-01T04:14:17.292,True,15706,101430,False,False
5216,maruti swift,2017,petrol,57780,471199,chennai,1308,hatchback,manual,lxi opt,True,chennai,tamil nadu,True,tn12,inperson_sale,maruti,swift,in_stock,1,469479,552009.0,great,2021-03-18T11:49:06.399,True,10945,70680,False,False
5217,honda amaze,2018,petrol,29177,732599,chennai,696,sedan,,1.2 v cvt i vtec,True,chennai,tamil nadu,True,tn01,inperson_sale,honda,amaze,in_stock,1,716870,732699.0,great,2021-03-30T08:02:35.636,True,17016,109890,False,False
5218,renault kwid,2018,petrol,40049,359599,chennai,2002,hatchback,manual,rxt opt,True,pudukkottai,tamil nadu,True,tn55,inperson_sale,renault,kwid,in_stock,1,359752,433021.0,great,2021-03-14T06:41:41.744,True,8353,53940,False,False
5219,maruti alto k10,2011,petrol,53962,258299,chennai,342,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn02,inperson_sale,maruti,alto k10,in_stock,1,212533,258399.0,good,2021-03-31T10:20:22.767,True,6000,38745,False,False
5220,maruti baleno,2018,petrol,47586,618199,chennai,380,hatchback,manual,delta 1.2 k12,True,chengalpattu,tamil nadu,True,tn19,inperson_sale,maruti,baleno,in_stock,1,608076,630299.0,great,2021-03-28T09:23:10.796,True,14359,92730,False,False
5221,maruti dzire,2018,petrol,61191,595299,chennai,1032,sedan,manual,vxi,True,chengalpattu,tamil nadu,True,tn19,inperson_sale,maruti,dzire,in_stock,1,633579,745444.0,great,2021-02-23T07:12:12.639,True,13827,89295,False,False
5222,nissan nissan kicks,2019,petrol,19923,765499,chennai,3677,suv,,xl petrol,True,chennai,tamil nadu,True,tn09,inperson_sale,nissan,kicks,in_stock,1,750000,879340.0,great,2021-03-20T13:33:22.942,True,17781,114825,False,False
5223,nissan micra,2018,petrol,44945,503299,chennai,1160,hatchback,automatic,xl cvt (petrol),True,chennai,tamil nadu,True,tn02,inperson_sale,nissan,micra,in_stock,1,465300,547215.0,great,2021-03-20T13:46:10.959,True,11690,75495,False,False
5224,maruti swift dzire,2014,diesel,83907,495799,chennai,759,sedan,manual,vdi bs iv,True,chennai,tamil nadu,True,tn02,inperson_sale,maruti,swift dzire,in_stock,1,510000,603340.0,great,2021-02-24T06:29:05.366,True,11516,74370,False,False
5225,honda brio,2012,petrol,83574,294599,chennai,1580,hatchback,manual,1.2 s mt i vtec,True,chennai,tamil nadu,True,tn11,inperson_sale,honda,brio,in_stock,2,281500,341475.0,great,2020-12-26T04:51:15.898,True,6843,44190,False,False
5226,hyundai venue,2019,diesel,25049,964699,chennai,1670,suv,,1.4 crdi s mt,True,chennai,tamil nadu,True,tn05,inperson_sale,hyundai,venue,in_stock,1,880000,1011240.0,great,2021-03-05T13:24:16.372,True,22408,144705,False,False
5227,hyundai verna,2018,petrol,26402,952599,chennai,1832,sedan,manual,1.6 sx vtvt,True,chennai,tamil nadu,True,tn04,inperson_sale,hyundai,verna,in_stock,2,987836,1133090.0,great,2021-03-12T09:29:56.282,True,22126,142890,False,False
5228,renault kwid,2016,petrol,71785,296999,chennai,3748,hatchback,manual,rxt opt,True,chennai,tamil nadu,True,tn11,inperson_sale,renault,kwid,in_stock,1,250000,304620.0,great,2021-03-02T13:51:41.741,True,6899,44550,False,False
5229,honda city,2013,petrol,74119,529599,chennai,1099,sedan,manual,v mt petrol,True,karaikudi,tamil nadu,True,tn07,inperson_sale,honda,city,in_stock,2,473186,556271.0,great,2021-03-21T07:02:10.02,True,12301,79440,False,False
5230,maruti dzire,2019,diesel,52600,687899,chennai,309,sedan,manual,vdi,True,chennai,tamil nadu,True,tn12,inperson_sale,maruti,dzire,in_stock,1,729300,730800.0,great,2021-04-04T07:33:39.377,True,15978,103185,False,False
5231,honda city,2010,petrol,95673,410699,chennai,982,sedan,automatic,v at,True,chennai south,tamil nadu,True,tn07,inperson_sale,honda,city,in_stock,1,358532,410799.0,great,2021-04-15T17:20:52.678,True,9540,61605,False,False
5232,hyundai i10,2013,petrol,73447,344199,chennai,739,hatchback,manual,magna 1.2 kappa2,True,chennai,tamil nadu,True,tn02,inperson_sale,hyundai,i10,in_stock,1,328665,396647.0,great,2021-03-03T05:02:31.593,True,7995,51630,False,False
5233,ford figo aspire,2018,diesel,43068,629799,chennai,1312,sedan,manual,1.5 titanium sports edition,True,chennai south,tamil nadu,True,tn07,inperson_sale,ford,figo aspire,in_stock,1,619520,629899.0,great,2021-04-13T10:58:38.015,True,14629,94470,False,False
5234,maruti baleno,2016,diesel,73698,616899,chennai,648,hatchback,manual,alpha ddis 190,True,chennai,tamil nadu,True,tn05,inperson_sale,maruti,baleno,in_transit,1,580049,,great,2021-04-05T09:21:58.807,True,14329,92535,False,False
5235,toyota etios liva,2011,petrol,72062,354199,chennai,726,hatchback,manual,g,True,chennai,tamil nadu,True,tn09,inperson_sale,toyota,etios liva,in_stock,2,305516,369571.0,good,2021-03-12T10:16:40.247,True,8227,53130,False,False
5236,hyundai i20,2010,petrol,84529,321999,chennai,1718,hatchback,manual,asta 1.2,True,chennai,tamil nadu,True,tn22,inperson_sale,hyundai,i20,in_stock,1,299501,362536.0,great,2021-03-16T09:21:29.648,True,7479,48300,False,False
5237,maruti swift,2014,petrol,78309,461399,chennai,751,hatchback,manual,vxi,True,chennai,tamil nadu,True,tn10,inperson_sale,maruti,swift,in_stock,1,425119,461499.0,great,2021-03-31T11:41:55.613,True,10717,69210,False,False
5238,honda amaze,2015,diesel,81879,506999,chennai,435,sedan,manual,1.5 smt i dtec,True,chennai,tamil nadu,True,tn22,inperson_sale,honda,amaze,in_stock,1,429000,,great,2021-04-10T13:03:36.36,True,11776,76050,False,False
5239,maruti a star,2009,petrol,82747,188399,chennai,4111,hatchback,manual,zxi,True,chennai,tamil nadu,True,tn22,inperson_sale,maruti,a star,in_stock,3,175164,220553.0,great,2021-03-01T11:24:35.913,True,4376,28260,False,False
5240,ford ecosport,2013,diesel,84769,467099,chennai,4294,suv,manual,1.5titanium tdci,True,chennai,tamil nadu,True,tn01,inperson_sale,ford,ecosport,in_stock,1,450500,530195.0,great,2021-03-02T07:24:50.951,True,10850,70065,False,False
5241,maruti swift,2018,diesel,35067,697999,chennai,1883,hatchback,manual,zdi +,True,chennai,tamil nadu,True,tn06,inperson_sale,maruti,swift,in_stock,1,726011,,great,2020-12-10T08:56:31.802,True,16213,104700,False,False
